Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000047	Mavium	n3	1.0	Terminal	Mavium_AAS03840.1	Mavium_AAS03837.1, Mavium_AAS03471.1, Mavium_AAS05102.1, Mavium_AAS05706.1, Mavium_AAS05103.1, Mavium_AAS05968.1, Mavium_AAS02904.1, Mavium_AAS03834.1
OG0000047	Mavium	n4	1.0	Terminal	Mavium_AAS03837.1	Mavium_AAS03471.1, Mavium_AAS05102.1, Mavium_AAS05706.1, Mavium_AAS05103.1, Mavium_AAS05968.1, Mavium_AAS02904.1, Mavium_AAS03834.1
OG0000047	Mavium	n5	1.0	Terminal	Mavium_AAS03471.1	Mavium_AAS05102.1, Mavium_AAS05706.1, Mavium_AAS05103.1, Mavium_AAS05968.1, Mavium_AAS02904.1, Mavium_AAS03834.1
OG0000047	Mavium	n6	1.0	Terminal	Mavium_AAS05102.1	Mavium_AAS05706.1, Mavium_AAS05103.1, Mavium_AAS05968.1, Mavium_AAS02904.1, Mavium_AAS03834.1
OG0000047	Mavium	n7	1.0	Terminal	Mavium_AAS05706.1	Mavium_AAS05103.1, Mavium_AAS05968.1, Mavium_AAS02904.1, Mavium_AAS03834.1
OG0000047	Mavium	n8	1.0	Terminal	Mavium_AAS05103.1, Mavium_AAS05968.1, Mavium_AAS02904.1	Mavium_AAS03834.1
OG0000047	Mavium	n9	1.0	Terminal	Mavium_AAS05103.1	Mavium_AAS05968.1, Mavium_AAS02904.1
OG0000047	Mavium	n10	1.0	Terminal	Mavium_AAS05968.1	Mavium_AAS02904.1
OG0000048	N1	n1	1.0	Non-Terminal	Mavium_AAS03081.1, Mavium_AAS04510.1, Mavium_AAS06638.1, Mbovis_ALV09820.1, Mmicro_AMC58092.1, Mafric_CCC25672.1	Mbovis_ALV12790.1, Mmicro_AMC57624.1, Mafric_CCC25246.1, Mavium_AAS06158.1
OG0000048	Mavium	n3	1.0	Terminal	Mavium_AAS03081.1, Mavium_AAS04510.1	Mavium_AAS06638.1
OG0000048	Mavium	n4	1.0	Terminal	Mavium_AAS03081.1	Mavium_AAS04510.1
OG0000049	N1	n1	1.0	Non-Terminal	Mmicro_AMC57867.1, Mbovis_ALV09638.1, Mafric_CCC25466.1, Mavium_AAS05813.1, Mavium_AAS03745.1, Mavium_AAS06424.1	Mavium_AAS03878.1, Mbovis_ALV10945.1, Mafric_CCC26946.1, Mmicro_AMC59486.1
OG0000049	Mavium	n5	1.0	Terminal	Mavium_AAS05813.1, Mavium_AAS03745.1	Mavium_AAS06424.1
OG0000049	Mavium	n6	1.0	Terminal	Mavium_AAS05813.1	Mavium_AAS03745.1
OG0000050	N2	n2	1.0	Non-Terminal: STRIDE	Mmicro_AMC59137.1, Mbovis_ALV10663.1, Mafric_CCC26623.1	Mmicro_AMC59139.1, Mbovis_ALV10665.1, Mafric_CCC26625.1
OG0000050	Mavium	n7	1.0	Terminal	Mavium_AAS06312.1	Mavium_AAS05713.1, Mavium_AAS03991.1, Mavium_AAS05188.1
OG0000050	Mavium	n8	1.0	Terminal	Mavium_AAS05713.1	Mavium_AAS03991.1, Mavium_AAS05188.1
OG0000050	Mavium	n9	1.0	Terminal	Mavium_AAS03991.1	Mavium_AAS05188.1
OG0000051	Mavium	n2	1.0	Terminal	Mavium_AAS05197.1, Mavium_AAS05769.1, Mavium_AAS04201.1, Mavium_AAS03936.1	Mavium_AAS05882.1, Mavium_AAS04812.1, Mavium_AAS06010.1, Mavium_AAS03749.1, Mavium_AAS03782.1
OG0000051	Mavium	n3	1.0	Terminal	Mavium_AAS05197.1, Mavium_AAS05769.1	Mavium_AAS04201.1, Mavium_AAS03936.1
OG0000051	Mavium	n4	1.0	Terminal	Mavium_AAS05197.1	Mavium_AAS05769.1
OG0000051	Mavium	n5	1.0	Terminal	Mavium_AAS04201.1	Mavium_AAS03936.1
OG0000051	Mavium	n6	1.0	Terminal	Mavium_AAS05882.1	Mavium_AAS04812.1, Mavium_AAS06010.1, Mavium_AAS03749.1, Mavium_AAS03782.1
OG0000051	Mavium	n7	1.0	Terminal	Mavium_AAS04812.1, Mavium_AAS06010.1	Mavium_AAS03749.1, Mavium_AAS03782.1
OG0000051	Mavium	n8	1.0	Terminal	Mavium_AAS04812.1	Mavium_AAS06010.1
OG0000051	Mavium	n9	1.0	Terminal	Mavium_AAS03749.1	Mavium_AAS03782.1
OG0000052	N2	n0	0.6666666666666666	Non-Terminal	Mmicro_AMC60032.1, Mafric_CCC27433.1	Mmicro_AMC60033.1, Mmicro_AMC60035.1, Mmicro_AMC59377.1, Mbovis_ALV10853.1, Mafric_CCC26844.1, Mafric_CCC27432.1, Mmicro_AMC60031.1, Mafric_CCC27434.1, Mmicro_AMC60034.1
OG0000052	N2	n2	0.3333333333333333	Non-Terminal	Mmicro_AMC60033.1	Mmicro_AMC60035.1, Mmicro_AMC59377.1, Mbovis_ALV10853.1, Mafric_CCC26844.1, Mafric_CCC27432.1, Mmicro_AMC60031.1, Mafric_CCC27434.1, Mmicro_AMC60034.1
OG0000052	N2	n3	0.6666666666666666	Non-Terminal	Mmicro_AMC60035.1, Mmicro_AMC59377.1, Mbovis_ALV10853.1, Mafric_CCC26844.1, Mafric_CCC27432.1, Mmicro_AMC60031.1	Mafric_CCC27434.1, Mmicro_AMC60034.1
OG0000052	N2	n4	0.6666666666666666	Non-Terminal	Mmicro_AMC60035.1, Mmicro_AMC59377.1, Mbovis_ALV10853.1, Mafric_CCC26844.1	Mafric_CCC27432.1, Mmicro_AMC60031.1
OG0000052	Mmicro	n6	1.0	Terminal	Mmicro_AMC60035.1	Mmicro_AMC59377.1
OG0000053	N0	n0	1.0	Non-Terminal	Mlepra_CAC30606.1, Mmicro_AMC59920.1, Mafric_CCC27326.1, Mbovis_ALV11287.1, Mavium_AAS04315.1	Mlepra_CAC30607.1, Mmicro_AMC59921.1, Mafric_CCC27327.1, Mbovis_ALV11288.1, Mavium_AAS06035.1, Mavium_AAS04316.1
OG0000053	Mavium	n9	1.0	Terminal	Mavium_AAS06035.1	Mavium_AAS04316.1
OG0000054	Mavium	n3	1.0	Terminal	Mavium_AAS02854.1	Mavium_AAS03695.1, Mavium_AAS05877.1, Mavium_AAS06856.1, Mavium_AAS02375.1, Mavium_AAS06099.1, Mavium_AAS02605.1, Mavium_AAS02604.1
OG0000054	Mavium	n4	1.0	Terminal	Mavium_AAS03695.1	Mavium_AAS05877.1, Mavium_AAS06856.1, Mavium_AAS02375.1, Mavium_AAS06099.1, Mavium_AAS02605.1, Mavium_AAS02604.1
OG0000054	Mavium	n5	1.0	Terminal	Mavium_AAS05877.1	Mavium_AAS06856.1, Mavium_AAS02375.1, Mavium_AAS06099.1, Mavium_AAS02605.1, Mavium_AAS02604.1
OG0000054	Mavium	n6	1.0	Terminal	Mavium_AAS06856.1	Mavium_AAS02375.1, Mavium_AAS06099.1, Mavium_AAS02605.1, Mavium_AAS02604.1
OG0000054	Mavium	n7	1.0	Terminal	Mavium_AAS02375.1	Mavium_AAS06099.1, Mavium_AAS02605.1, Mavium_AAS02604.1
OG0000054	Mavium	n8	1.0	Terminal	Mavium_AAS06099.1	Mavium_AAS02605.1, Mavium_AAS02604.1
OG0000054	Mavium	n9	1.0	Terminal	Mavium_AAS02605.1	Mavium_AAS02604.1
OG0000055	Mavium	n1	1.0	Terminal	Mavium_AAS03003.1, Mavium_AAS04377.1, Mavium_AAS03337.1, Mavium_AAS04724.1, Mavium_AAS03041.1, Mavium_AAS04963.1, Mavium_AAS05887.1	Mavium_AAS02827.1
OG0000055	Mavium	n2	1.0	Terminal	Mavium_AAS03003.1, Mavium_AAS04377.1, Mavium_AAS03337.1, Mavium_AAS04724.1	Mavium_AAS03041.1, Mavium_AAS04963.1, Mavium_AAS05887.1
OG0000055	Mavium	n3	1.0	Terminal	Mavium_AAS03003.1, Mavium_AAS04377.1	Mavium_AAS03337.1, Mavium_AAS04724.1
OG0000055	Mavium	n4	1.0	Terminal	Mavium_AAS03003.1	Mavium_AAS04377.1
OG0000055	Mavium	n5	1.0	Terminal	Mavium_AAS03337.1	Mavium_AAS04724.1
OG0000055	Mavium	n6	1.0	Terminal	Mavium_AAS03041.1, Mavium_AAS04963.1	Mavium_AAS05887.1
OG0000055	Mavium	n7	1.0	Terminal	Mavium_AAS03041.1	Mavium_AAS04963.1
OG0000056	Mavium	n3	1.0	Terminal	Mavium_AAS02820.1	Mavium_AAS04680.1, Mavium_AAS03776.1, Mavium_AAS03064.1, Mavium_AAS04545.1, Mavium_AAS03032.1, Mavium_AAS04670.1, Mavium_AAS02998.1
OG0000056	Mavium	n4	1.0	Terminal	Mavium_AAS04680.1, Mavium_AAS03776.1	Mavium_AAS03064.1, Mavium_AAS04545.1, Mavium_AAS03032.1, Mavium_AAS04670.1, Mavium_AAS02998.1
OG0000056	Mavium	n5	1.0	Terminal	Mavium_AAS04680.1	Mavium_AAS03776.1
OG0000056	Mavium	n6	1.0	Terminal	Mavium_AAS03064.1, Mavium_AAS04545.1	Mavium_AAS03032.1, Mavium_AAS04670.1, Mavium_AAS02998.1
OG0000056	Mavium	n7	1.0	Terminal	Mavium_AAS03064.1	Mavium_AAS04545.1
OG0000056	Mavium	n8	1.0	Terminal	Mavium_AAS03032.1, Mavium_AAS04670.1	Mavium_AAS02998.1
OG0000056	Mavium	n9	1.0	Terminal	Mavium_AAS03032.1	Mavium_AAS04670.1
OG0000057	Mavium	n4	1.0	Terminal	Mavium_AAS04187.1	Mavium_AAS04188.1, Mavium_AAS03559.1, Mavium_AAS04186.1, Mavium_AAS03737.1, Mavium_AAS04489.1
OG0000057	Mavium	n5	1.0	Terminal	Mavium_AAS04188.1, Mavium_AAS03559.1	Mavium_AAS04186.1, Mavium_AAS03737.1, Mavium_AAS04489.1
OG0000057	Mavium	n6	1.0	Terminal	Mavium_AAS04188.1	Mavium_AAS03559.1
OG0000057	Mavium	n7	1.0	Terminal	Mavium_AAS04186.1, Mavium_AAS03737.1	Mavium_AAS04489.1
OG0000057	Mavium	n8	1.0	Terminal	Mavium_AAS04186.1	Mavium_AAS03737.1
OG0000058	N0	n0	1.0	Non-Terminal	Mbovis_ALV12352.1, Mafric_CCC28500.1, Mmicro_AMC61197.1, Mlepra_CAC29889.1, Mavium_AAS06815.1	Mavium_AAS06486.1, Mlepra_CAC29825.1, Mbovis_ALV09685.1, Mafric_CCC25514.1, Mmicro_AMC57919.1
OG0000059	N2	n0	0.6666666666666666	Non-Terminal	Mafric_CCC25823.1, Mmicro_AMC58896.1, Mmicro_AMC61617.1, Mbovis_ALV12666.1	Mmicro_AMC59135.1, Mmicro_AMC60695.1, Mmicro_AMC60531.1, Mmicro_AMC58249.1, Mmicro_AMC57804.1, Mbovis_ALV09964.1
OG0000059	Mmicro	n3	1.0	Terminal	Mmicro_AMC58896.1	Mmicro_AMC61617.1
OG0000059	N2	n4	0.3333333333333333	Non-Terminal	Mmicro_AMC59135.1, Mmicro_AMC60695.1, Mmicro_AMC60531.1, Mmicro_AMC58249.1	Mmicro_AMC57804.1, Mbovis_ALV09964.1
OG0000059	Mmicro	n5	1.0	Terminal	Mmicro_AMC59135.1, Mmicro_AMC60695.1, Mmicro_AMC60531.1	Mmicro_AMC58249.1
OG0000059	Mmicro	n6	1.0	Terminal	Mmicro_AMC59135.1	Mmicro_AMC60695.1, Mmicro_AMC60531.1
OG0000059	Mmicro	n7	1.0	Terminal	Mmicro_AMC60695.1	Mmicro_AMC60531.1
OG0000060	N1	n1	1.0	Non-Terminal	Mafric_CCC26013.1, Mmicro_AMC58467.1, Mbovis_ALV10134.1, Mavium_AAS06722.1, Mavium_AAS05938.1	Mavium_AAS03189.1, Mmicro_AMC58462.1, Mbovis_ALV10132.1, Mafric_CCC26009.1
OG0000060	Mavium	n5	1.0	Terminal	Mavium_AAS06722.1	Mavium_AAS05938.1
OG0000061	N1	n1	1.0	Non-Terminal	Mbovis_ALV11075.1, Mmicro_AMC59649.1, Mafric_CCC27089.1, Mavium_AAS04356.1, Mavium_AAS05043.1	Mavium_AAS04924.1, Mbovis_ALV10362.1, Mafric_CCC26268.1, Mmicro_AMC58749.1
OG0000061	Mavium	n5	1.0	Terminal	Mavium_AAS04356.1	Mavium_AAS05043.1
OG0000062	N2	n1	1.0	Non-Terminal	Mafric_CCC26285.1, Mmicro_AMC58765.1, Mbovis_ALV10373.1	Mafric_CCC26547.1, Mbovis_ALV10610.1, Mmicro_AMC59055.1, Mmicro_AMC60053.1, Mafric_CCC27454.1, Mbovis_ALV11391.1
OG0000062	N2	n4	1.0	Non-Terminal	Mafric_CCC26547.1, Mbovis_ALV10610.1, Mmicro_AMC59055.1	Mmicro_AMC60053.1, Mafric_CCC27454.1, Mbovis_ALV11391.1
OG0000063	N2	n1	0.6666666666666666	Non-Terminal	Mbovis_ALV10374.1, Mafric_CCC26287.1	Mafric_CCC28560.1, Mmicro_AMC61263.1, Mbovis_ALV12396.1, Mmicro_AMC58766.1, Mbovis_ALV10525.1, Mafric_CCC26457.1, Mmicro_AMC58953.1
OG0000063	N2	n3	1.0	Non-Terminal	Mafric_CCC28560.1, Mmicro_AMC61263.1, Mbovis_ALV12396.1	Mmicro_AMC58766.1, Mbovis_ALV10525.1, Mafric_CCC26457.1, Mmicro_AMC58953.1
OG0000063	N2	n6	0.3333333333333333	Non-Terminal	Mmicro_AMC58766.1	Mbovis_ALV10525.1, Mafric_CCC26457.1, Mmicro_AMC58953.1
OG0000064	N1	n0	1.0	Non-Terminal	Mavium_AAS03686.1, Mbovis_ALV10770.1, Mmicro_AMC59266.1, Mmicro_AMC59267.1, Mafric_CCC26744.1	Mafric_CCC26753.1, Mbovis_ALV10774.1, Mmicro_AMC59273.1, Mavium_AAS04959.1, Mavium_AAS03689.1
OG0000064	Mmicro	n4	1.0	Terminal	Mmicro_AMC59266.1	Mmicro_AMC59267.1
OG0000064	Mavium	n8	1.0	Terminal	Mavium_AAS04959.1	Mavium_AAS03689.1
OG0000065	Mavium	n4	1.0	Terminal	Mavium_AAS05037.1	Mavium_AAS06596.1, Mavium_AAS04069.1, Mavium_AAS03488.1, Mavium_AAS03272.1, Mavium_AAS05808.1
OG0000065	Mavium	n5	1.0	Terminal	Mavium_AAS06596.1	Mavium_AAS04069.1, Mavium_AAS03488.1, Mavium_AAS03272.1, Mavium_AAS05808.1
OG0000065	Mavium	n6	1.0	Terminal	Mavium_AAS04069.1	Mavium_AAS03488.1, Mavium_AAS03272.1, Mavium_AAS05808.1
OG0000065	Mavium	n7	1.0	Terminal	Mavium_AAS03488.1	Mavium_AAS03272.1, Mavium_AAS05808.1
OG0000065	Mavium	n8	1.0	Terminal	Mavium_AAS03272.1	Mavium_AAS05808.1
OG0000066	Mavium	n3	1.0	Terminal	Mavium_AAS02826.1	Mavium_AAS04975.1, Mavium_AAS03042.1, Mavium_AAS02469.1, Mavium_AAS02391.1, Mavium_AAS04686.1, Mavium_AAS03286.1
OG0000066	Mavium	n4	1.0	Terminal	Mavium_AAS04975.1	Mavium_AAS03042.1, Mavium_AAS02469.1, Mavium_AAS02391.1, Mavium_AAS04686.1, Mavium_AAS03286.1
OG0000066	Mavium	n5	1.0	Terminal	Mavium_AAS03042.1	Mavium_AAS02469.1, Mavium_AAS02391.1, Mavium_AAS04686.1, Mavium_AAS03286.1
OG0000066	Mavium	n6	1.0	Terminal	Mavium_AAS02469.1	Mavium_AAS02391.1, Mavium_AAS04686.1, Mavium_AAS03286.1
OG0000066	Mavium	n7	1.0	Terminal	Mavium_AAS02391.1, Mavium_AAS04686.1	Mavium_AAS03286.1
OG0000066	Mavium	n8	1.0	Terminal	Mavium_AAS02391.1	Mavium_AAS04686.1
OG0000067	Mavium	n3	1.0	Terminal	Mavium_AAS02345.1, Mavium_AAS03467.1, Mavium_AAS04591.1, Mavium_AAS04467.1	Mavium_AAS02421.1, Mavium_AAS06309.1, Mavium_AAS03166.1
OG0000067	Mavium	n4	1.0	Terminal	Mavium_AAS02345.1, Mavium_AAS03467.1, Mavium_AAS04591.1	Mavium_AAS04467.1
OG0000067	Mavium	n5	1.0	Terminal	Mavium_AAS02345.1	Mavium_AAS03467.1, Mavium_AAS04591.1
OG0000067	Mavium	n6	1.0	Terminal	Mavium_AAS03467.1	Mavium_AAS04591.1
OG0000067	Mavium	n7	1.0	Terminal	Mavium_AAS02421.1, Mavium_AAS06309.1	Mavium_AAS03166.1
OG0000067	Mavium	n8	1.0	Terminal	Mavium_AAS02421.1	Mavium_AAS06309.1
OG0000068	Mavium	n1	1.0	Terminal	Mavium_AAS03059.1, Mavium_AAS03060.1	Mavium_AAS05089.1, Mavium_AAS05093.1, Mavium_AAS05088.1, Mavium_AAS03944.1, Mavium_AAS03096.1, Mavium_AAS04674.1, Mavium_AAS04706.1
OG0000068	Mavium	n2	1.0	Terminal	Mavium_AAS03059.1	Mavium_AAS03060.1
OG0000068	Mavium	n3	1.0	Terminal	Mavium_AAS05089.1, Mavium_AAS05093.1, Mavium_AAS05088.1, Mavium_AAS03944.1	Mavium_AAS03096.1, Mavium_AAS04674.1, Mavium_AAS04706.1
OG0000068	Mavium	n4	1.0	Terminal	Mavium_AAS05089.1, Mavium_AAS05093.1, Mavium_AAS05088.1	Mavium_AAS03944.1
OG0000068	Mavium	n5	1.0	Terminal	Mavium_AAS05089.1, Mavium_AAS05093.1	Mavium_AAS05088.1
OG0000068	Mavium	n6	1.0	Terminal	Mavium_AAS05089.1	Mavium_AAS05093.1
OG0000068	Mavium	n7	1.0	Terminal	Mavium_AAS03096.1, Mavium_AAS04674.1	Mavium_AAS04706.1
OG0000068	Mavium	n8	1.0	Terminal	Mavium_AAS03096.1	Mavium_AAS04674.1
OG0000069	N1	n1	1.0	Non-Terminal: STRIDE	Mmicro_AMC57618.1, Mbovis_ALV09430.1, Mafric_CCC25241.1, Mavium_AAS06153.1	Mbovis_ALV09816.1, Mafric_CCC25667.1, Mmicro_AMC58087.1, Mavium_AAS06633.1
OG0000070	N1	n1	1.0	Non-Terminal	Mafric_CCC25670.1, Mmicro_AMC58090.1, Mbovis_ALV12834.1, Mavium_AAS06636.1	Mmicro_AMC57622.1, Mbovis_ALV09433.1, Mafric_CCC25244.1, Mavium_AAS06156.1
OG0000071	N1	n1	1.0	Non-Terminal	Mavium_AAS06637.1, Mbovis_ALV09819.1, Mafric_CCC25671.1, Mmicro_AMC58091.1	Mbovis_ALV09434.1, Mmicro_AMC57623.1, Mafric_CCC25245.1, Mavium_AAS06157.1
OG0000072	N1	n1	1.0	Non-Terminal	Mavium_AAS06639.1, Mmicro_AMC58093.1, Mbovis_ALV12835.1, Mafric_CCC25673.1	Mbovis_ALV09435.1, Mmicro_AMC57625.1, Mafric_CCC25247.1, Mavium_AAS06159.1
OG0000073	Mavium	n1	1.0	Terminal	Mavium_AAS04681.1, Mavium_AAS06145.1, Mavium_AAS03762.1, Mavium_AAS03755.1, Mavium_AAS04052.1	Mavium_AAS06205.1
OG0000073	Mavium	n2	1.0	Terminal	Mavium_AAS04681.1, Mavium_AAS06145.1, Mavium_AAS03762.1, Mavium_AAS03755.1	Mavium_AAS04052.1
OG0000073	Mavium	n3	1.0	Terminal	Mavium_AAS04681.1, Mavium_AAS06145.1	Mavium_AAS03762.1, Mavium_AAS03755.1
OG0000073	Mavium	n4	1.0	Terminal	Mavium_AAS04681.1	Mavium_AAS06145.1
OG0000073	Mavium	n5	1.0	Terminal	Mavium_AAS03762.1	Mavium_AAS03755.1
OG0000074	N1	n1	1.0	Non-Terminal	Mavium_AAS03512.1, Mbovis_ALV10623.1, Mafric_CCC26561.1, Mmicro_AMC59069.1	Mbovis_ALV09502.1, Mafric_CCC25317.1, Mmicro_AMC57703.1, Mavium_AAS06244.1
OG0000075	N1	n1	1.0	Non-Terminal	Mafric_CCC25334.1, Mbovis_ALV09518.1, Mmicro_AMC57720.1, Mavium_AAS06257.1	Mavium_AAS04419.1, Mafric_CCC27411.1, Mmicro_AMC60009.1, Mbovis_ALV13043.1
OG0000076	N2	n0	1.0	Non-Terminal	Mafric_CCC25813.1, Mbovis_ALV09956.1, Mmicro_AMC58239.1	Mmicro_AMC58234.1, Mafric_CCC25808.1, Mbovis_ALV09952.1, Mbovis_ALV13235.1, Mafric_CCC28871.1, Mmicro_AMC61603.1
OG0000076	N2	n3	1.0	Non-Terminal: STRIDE	Mmicro_AMC58234.1, Mafric_CCC25808.1, Mbovis_ALV09952.1	Mbovis_ALV13235.1, Mafric_CCC28871.1, Mmicro_AMC61603.1
OG0000077	N1	n1	1.0	Non-Terminal: STRIDE	Mafric_CCC26161.1, Mbovis_ALV10264.1, Mmicro_AMC58635.1, Mavium_AAS03340.1	Mavium_AAS03773.1, Mmicro_AMC61272.1, Mbovis_ALV12400.1, Mafric_CCC28569.1
OG0000078	Mavium	n1	1.0	Terminal	Mavium_AAS05763.1, Mavium_AAS03666.1, Mavium_AAS04028.1, Mavium_AAS03087.1, Mavium_AAS05645.1	Mavium_AAS04876.1
OG0000078	Mavium	n2	1.0	Terminal	Mavium_AAS05763.1	Mavium_AAS03666.1, Mavium_AAS04028.1, Mavium_AAS03087.1, Mavium_AAS05645.1
OG0000078	Mavium	n3	1.0	Terminal	Mavium_AAS03666.1, Mavium_AAS04028.1	Mavium_AAS03087.1, Mavium_AAS05645.1
OG0000078	Mavium	n4	1.0	Terminal	Mavium_AAS03666.1	Mavium_AAS04028.1
OG0000078	Mavium	n5	1.0	Terminal	Mavium_AAS03087.1	Mavium_AAS05645.1
OG0000079	N1	n1	0.5	Non-Terminal	Mavium_AAS03266.1, Mavium_AAS03663.1, Mafric_CCC26450.1, Mbovis_ALV10517.1, Mmicro_AMC58942.1	Mmicro_AMC58943.1, Mavium_AAS04829.1, Mavium_AAS03664.1
OG0000079	Mavium	n3	1.0	Terminal	Mavium_AAS03266.1	Mavium_AAS03663.1
OG0000079	Mavium	n7	1.0	Terminal	Mavium_AAS04829.1	Mavium_AAS03664.1
OG0000080	N1	n1	1.0	Non-Terminal: STRIDE	Mafric_CCC26520.1, Mbovis_ALV10580.1, Mmicro_AMC59020.1, Mavium_AAS03475.1	Mbovis_ALV11497.1, Mmicro_AMC60177.1, Mafric_CCC27570.1, Mavium_AAS04618.1
OG0000081	Mavium	n1	1.0	Terminal	Mavium_AAS03788.1, Mavium_AAS04791.1, Mavium_AAS03382.1, Mavium_AAS04499.1, Mavium_AAS02443.1	Mavium_AAS03580.1
OG0000081	Mavium	n2	1.0	Terminal	Mavium_AAS03788.1, Mavium_AAS04791.1, Mavium_AAS03382.1, Mavium_AAS04499.1	Mavium_AAS02443.1
OG0000081	Mavium	n3	1.0	Terminal	Mavium_AAS03788.1, Mavium_AAS04791.1, Mavium_AAS03382.1	Mavium_AAS04499.1
OG0000081	Mavium	n4	1.0	Terminal	Mavium_AAS03788.1, Mavium_AAS04791.1	Mavium_AAS03382.1
OG0000081	Mavium	n5	1.0	Terminal	Mavium_AAS03788.1	Mavium_AAS04791.1
OG0000082	Mavium	n1	1.0	Terminal	Mavium_AAS05092.1, Mavium_AAS03763.1	Mavium_AAS05055.1
OG0000082	Mavium	n2	1.0	Terminal	Mavium_AAS05092.1	Mavium_AAS03763.1
OG0000082	N2	n3	1.0	Non-Terminal: STRIDE	Mmicro_AMC59336.1, Mbovis_ALV10823.1, Mafric_CCC26808.1	Mbovis_ALV12980.1, Mafric_CCC26865.1, Mmicro_AMC59401.1
OG0000083	N1	n0	1.0	Non-Terminal	Mbovis_ALV11073.1, Mafric_CCC27087.1, Mmicro_AMC59647.1, Mavium_AAS04071.1	Mafric_CCC27111.1, Mmicro_AMC59672.1, Mbovis_ALV11094.1, Mavium_AAS04058.1, Mavium_AAS04059.1
OG0000083	Mavium	n7	1.0	Terminal	Mavium_AAS04058.1	Mavium_AAS04059.1
OG0000084	N2	n1	1.0	Non-Terminal	Mafric_CCC28982.1, Mmicro_AMC61721.1, Mbovis_ALV12746.1	Mafric_CCC27166.1, Mbovis_ALV11144.1, Mmicro_AMC59738.1, Mmicro_AMC59735.1, Mmicro_AMC59739.1
OG0000084	Mmicro	n6	1.0	Terminal	Mmicro_AMC59738.1, Mmicro_AMC59735.1	Mmicro_AMC59739.1
OG0000084	Mmicro	n7	1.0	Terminal	Mmicro_AMC59738.1	Mmicro_AMC59735.1
OG0000085	Mavium	n3	1.0	Terminal	Mavium_AAS02847.1	Mavium_AAS03013.1, Mavium_AAS03750.1, Mavium_AAS03008.1, Mavium_AAS05948.1, Mavium_AAS03800.1
OG0000085	Mavium	n4	1.0	Terminal	Mavium_AAS03013.1	Mavium_AAS03750.1, Mavium_AAS03008.1, Mavium_AAS05948.1, Mavium_AAS03800.1
OG0000085	Mavium	n5	1.0	Terminal	Mavium_AAS03750.1	Mavium_AAS03008.1, Mavium_AAS05948.1, Mavium_AAS03800.1
OG0000085	Mavium	n6	1.0	Terminal	Mavium_AAS03008.1, Mavium_AAS05948.1	Mavium_AAS03800.1
OG0000085	Mavium	n7	1.0	Terminal	Mavium_AAS03008.1	Mavium_AAS05948.1
OG0000086	Mavium	n3	1.0	Terminal	Mavium_AAS02587.1	Mavium_AAS02572.1, Mavium_AAS02584.1, Mavium_AAS06860.1, Mavium_AAS05745.1, Mavium_AAS05672.1
OG0000086	Mavium	n4	1.0	Terminal	Mavium_AAS02572.1, Mavium_AAS02584.1	Mavium_AAS06860.1, Mavium_AAS05745.1, Mavium_AAS05672.1
OG0000086	Mavium	n5	1.0	Terminal	Mavium_AAS02572.1	Mavium_AAS02584.1
OG0000086	Mavium	n6	1.0	Terminal	Mavium_AAS06860.1	Mavium_AAS05745.1, Mavium_AAS05672.1
OG0000086	Mavium	n7	1.0	Terminal	Mavium_AAS05745.1	Mavium_AAS05672.1
OG0000087	Mavium	n0	1.0	Terminal	Mavium_AAS03801.1	Mavium_AAS06058.1, Mavium_AAS06865.1, Mavium_AAS03250.1, Mavium_AAS04653.1, Mavium_AAS05051.1, Mavium_AAS03037.1, Mavium_AAS05689.1, Mavium_AAS05684.1
OG0000087	Mavium	n1	1.0	Terminal	Mavium_AAS06058.1	Mavium_AAS06865.1, Mavium_AAS03250.1, Mavium_AAS04653.1, Mavium_AAS05051.1, Mavium_AAS03037.1, Mavium_AAS05689.1, Mavium_AAS05684.1
OG0000087	Mavium	n2	1.0	Terminal	Mavium_AAS06865.1	Mavium_AAS03250.1, Mavium_AAS04653.1, Mavium_AAS05051.1, Mavium_AAS03037.1, Mavium_AAS05689.1, Mavium_AAS05684.1
OG0000087	Mavium	n3	1.0	Terminal	Mavium_AAS03250.1, Mavium_AAS04653.1, Mavium_AAS05051.1	Mavium_AAS03037.1, Mavium_AAS05689.1, Mavium_AAS05684.1
OG0000087	Mavium	n4	1.0	Terminal	Mavium_AAS03250.1, Mavium_AAS04653.1	Mavium_AAS05051.1
OG0000087	Mavium	n5	1.0	Terminal	Mavium_AAS03250.1	Mavium_AAS04653.1
OG0000087	Mavium	n6	1.0	Terminal	Mavium_AAS03037.1	Mavium_AAS05689.1, Mavium_AAS05684.1
OG0000087	Mavium	n7	1.0	Terminal	Mavium_AAS05689.1	Mavium_AAS05684.1
OG0000088	N2	n2	1.0	Non-Terminal	Mafric_CCC28268.1, Mbovis_ALV12121.1, Mmicro_AMC60945.1	Mmicro_AMC57501.1, Mafric_CCC25138.1, Mbovis_ALV09340.1
OG0000089	Mavium	n4	1.0	Terminal	Mavium_AAS06597.1, Mavium_AAS04036.1	Mavium_AAS04043.1, Mavium_AAS04100.1
OG0000089	Mavium	n5	1.0	Terminal	Mavium_AAS06597.1	Mavium_AAS04036.1
OG0000089	Mavium	n6	1.0	Terminal	Mavium_AAS04043.1	Mavium_AAS04100.1
